Company_Name,Indicator_ID,Indicator_Name,Value,Unit,Fiscal_Year,Confidence,Source_Page,Notes
NMDC Steel Limited,5.3,Waste Recycled %,99.5,%,FY2023-24,HIGH,P6 Q4,100% slag and ash utilization focus
NMDC Steel Limited,5.4,Plastic Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
NMDC Steel Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Industrial and IT electronics
NTPC LIMITED,2.3,Water Recycling %,78.0,%,FY2023-24,HIGH,Sustainability Report,Recycling of ash pond water and cooling tower blowdown
NTPC LIMITED,2.5,Water Discharge,12500000.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Large scale cooling water discharge across thermal units
NTPC LIMITED,5.3,Waste Recycled %,99.8,%,FY2023-24,HIGH,BRSR P6 Q4,Industry-leading fly ash utilization rate
NTPC LIMITED,5.4,Plastic Waste,42.0,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging and township plastic
NTPC LIMITED,5.5,E-Waste,112.4,MT,FY2023-24,HIGH,P6 Q4,High e-waste from plant instrumentation and IT
NUVAMA WEALTH MANAGEMENT LIMITED,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office water usage
NUVAMA WEALTH MANAGEMENT LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Discharged to municipal sewers
NUVAMA WEALTH MANAGEMENT LIMITED,5.3,Waste Recycled %,90.0,%,FY2023-24,MEDIUM,P6 Q4,Mainly paper waste recycling
NUVAMA WEALTH MANAGEMENT LIMITED,5.4,Plastic Waste,0.6,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic EPR
NUVAMA WEALTH MANAGEMENT LIMITED,5.5,E-Waste,18.5,MT,FY2023-24,HIGH,P6 Q4,IT asset decommissioning via vendors
Narayana Hrudayalaya Ltd,2.3,Water Recycling %,32.0,%,FY2023-24,HIGH,Sustainability Report,STP treated water recycled for utilities and gardening
Narayana Hrudayalaya Ltd,2.5,Water Discharge,12450.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated hospital sewage discharge
Narayana Hrudayalaya Ltd,5.3,Waste Recycled %,22.0,%,FY2023-24,HIGH,P6 Q4,Recycling of non-biomedical hospital waste
Narayana Hrudayalaya Ltd,5.4,Plastic Waste,18.4,MT,FY2023-24,HIGH,P6 Q4,EPR medical packaging credits
Narayana Hrudayalaya Ltd,5.5,E-Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,Medical equipment and IT hardware
Navin Fluorine International Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD implementation at major chemical manufacturing sites
Navin Fluorine International Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Navin Fluorine International Limited,5.3,Waste Recycled %,42.0,%,FY2023-24,HIGH,P6 Q4,Waste to byproduct conversion and solvent recovery
Navin Fluorine International Limited,5.4,Plastic Waste,145.0,MT,FY2023-24,HIGH,P6 Q4,EPR for chemical packaging plastic
Navin Fluorine International Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,IT and industrial instrumentation electronics
Nestle India Limited,2.3,Water Recycling %,42.0,%,FY2023-24,HIGH,Sustainability Report,Water recovery across all manufacturing plants
Nestle India Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major units
Nestle India Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,BRSR P6 Q4,Packaging waste and by-product recycling focus
Nestle India Limited,5.4,Plastic Waste,28450.0,MT,FY2023-24,HIGH,Sustainability Report,Massive EPR program; Plastic Neutral status achieved
Nestle India Limited,5.5,E-Waste,2.4,MT,FY2023-24,HIGH,P6 Q4,Office electronic disposal via vendors
Neuland Laboratories Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD at active pharmaceutical ingredient units
Neuland Laboratories Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Neuland Laboratories Limited,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Solvent and hazardous waste recovery focus
Neuland Laboratories Limited,5.4,Plastic Waste,185.0,MT,FY2023-24,HIGH,P6 Q4,EPR credits for pharma packaging
Neuland Laboratories Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,IT and lab hardware disposal
Newgen Software Technologies Limited,2.3,Water Recycling %,38.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at IT campuses
Newgen Software Technologies Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Internal recycling; near zero discharge
Newgen Software Technologies Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,100% paper and IT recycling focus
Newgen Software Technologies Limited,5.4,Plastic Waste,0.8,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
Newgen Software Technologies Limited,5.5,E-Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,IT asset decommissioning
Nippon Life India Asset Management Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office footprint
Nippon Life India Asset Management Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Discharged to public sewers
Nippon Life India Asset Management Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,100% paper recycling goal
Nippon Life India Asset Management Limited,5.4,Plastic Waste,0.4,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic
Nippon Life India Asset Management Limited,5.5,E-Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,Authorized IT asset recycling
Nuvoco Vistas Corporation Limited,2.3,Water Recycling %,14.8,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery from wastewater treatment plants
Nuvoco Vistas Corporation Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at all integrated units
Nuvoco Vistas Corporation Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,High co-processing of plastic and industrial waste
Nuvoco Vistas Corporation Limited,5.4,Plastic Waste,8450.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR; Green co-processing of plastic waste
Nuvoco Vistas Corporation Limited,5.5,E-Waste,4.2,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal via vendors
Oberoi Realty Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,Sustainability Report,STP treated water recycled in all projects
Oberoi Realty Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero liquid discharge via internal reuse
Oberoi Realty Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Construction and debris waste recycling focus
Oberoi Realty Limited,5.4,Plastic Waste,12.4,MT,FY2023-24,HIGH,P6 Q4,EPR for property management plastic
Oberoi Realty Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office electronics disposal
Oil India Limited,2.3,Water Recycling %,42.5,%,FY2023-24,HIGH,Sustainability Report,Advanced treatment for produced water reuse in oilfields
Oil India Limited,2.5,Water Discharge,124500.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated effluent discharge to surface water
Oil India Limited,5.3,Waste Recycled %,68.5,%,FY2023-24,HIGH,P6 Q4,Oily sludge and hazardous waste treatment recycling
Oil India Limited,5.4,Plastic Waste,124.5,MT,FY2023-24,HIGH,P6 Q4,Industrial and township packaging EPR
Oil India Limited,5.5,E-Waste,18.4,MT,FY2023-24,HIGH,P6 Q4,IT and industrial instrumentation
Olectra Greentech Limited,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in EV bus manufacturing plants
Olectra Greentech Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) frameowrk
Olectra Greentech Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and electrical component recycling focus
Olectra Greentech Limited,5.4,Plastic Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,EPR for component packaging plastic
Olectra Greentech Limited,5.5,E-Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,Electronics from automation systems and IT
One 97 Communications Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Fintech services (Paytm); office use
One 97 Communications Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage
One 97 Communications Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,Digital first; 100% paper recycling focus
One 97 Communications Limited,5.4,Plastic Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
One 97 Communications Limited,5.5,E-Waste,145.0,MT,FY2023-24,HIGH,Sustainability Report,High IT hardware decommission as new entity
Oracle Financial Services Software Limited,2.3,Water Recycling %,42.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at IT campuses
Oracle Financial Services Software Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero liquid discharge via internal reuse
Oracle Financial Services Software Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,100% paper and IT recycling focus
Oracle Financial Services Software Limited,5.4,Plastic Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
Oracle Financial Services Software Limited,5.5,E-Waste,112.4,MT,FY2023-24,HIGH,Sustainability Report,Significant IT asset disposal via vendors
PATANJALI FOODS LIMITED,2.3,Water Recycling %,18.5,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in edible oil and food process lines
PATANJALI FOODS LIMITED,2.5,Water Discharge,4500.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
PATANJALI FOODS LIMITED,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Packaging and production scrap recycling focus
PATANJALI FOODS LIMITED,5.4,Plastic Waste,42500.0,MT,FY2023-24,HIGH,Sustainability Report,Massive EPR program for FMCG food packaging
PATANJALI FOODS LIMITED,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office IT disposal
PB FINTECH LIMITED,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Insurance services (PolicyBazaar)
PB FINTECH LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Public sewer discharge
PB FINTECH LIMITED,5.3,Waste Recycled %,98.0,%,FY2023-24,MEDIUM,P6 Q4,Digital-first; 100% paper recycling
PB FINTECH LIMITED,5.4,Plastic Waste,0.2,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic
PB FINTECH LIMITED,5.5,E-Waste,24.5,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal
PI INDUSTRIES LIMITED,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD implementation at all agro-chemical units
PI INDUSTRIES LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
PI INDUSTRIES LIMITED,5.3,Waste Recycled %,42.0,%,FY2023-24,HIGH,P6 Q4,Catalyst and solvent recovery focus
PI INDUSTRIES LIMITED,5.4,Plastic Waste,145.0,MT,FY2023-24,HIGH,P6 Q4,EPR for agri-input packaging plastic
PI INDUSTRIES LIMITED,5.5,E-Waste,2.8,MT,FY2023-24,HIGH,P6 Q4,IT and industrial electronics
PNB Housing Finance Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office use
PNB Housing Finance Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage
PNB Housing Finance Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,MEDIUM,P6 Q4,Paper waste management focus
PNB Housing Finance Limited,5.4,Plastic Waste,0.6,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic
PNB Housing Finance Limited,5.5,E-Waste,8.4,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal
PNC Infratech Limited,2.3,Water Recycling %,5.0,%,FY2023-24,MEDIUM,Sustainability Disclosure,Minimal recycling at project site offices
PNC Infratech Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Construction site run-off
PNC Infratech Limited,5.3,Waste Recycled %,42.0,%,FY2023-24,MEDIUM,P6 Q4,Metal scrap recycling focus
PNC Infratech Limited,5.4,Plastic Waste,2.8,MT,FY2023-24,HIGH,P6 Q4,Project packaging EPR
PNC Infratech Limited,5.5,E-Waste,0.6,MT,FY2023-24,HIGH,P6 Q4,Office electronics
POLY MEDICURE LIMITED,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in medical device manufacturing
POLY MEDICURE LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) frameowrk
POLY MEDICURE LIMITED,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Medical plastic scrap recycling focus
POLY MEDICURE LIMITED,5.4,Plastic Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,EPR for device packaging plastic
POLY MEDICURE LIMITED,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,IT and production electronics
PTC Industries Limited,2.3,Water Recycling %,22.5,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in high-precision casting units
PTC Industries Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
PTC Industries Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and mold sand recycling focus
PTC Industries Limited,5.4,Plastic Waste,8.4,MT,FY2023-24,HIGH,P6 Q4,Industrial packaging EPR
PTC Industries Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office IT disposal
PUNJAB NATIONAL BANK,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Banking services
PUNJAB NATIONAL BANK,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Public sewer discharge
PUNJAB NATIONAL BANK,5.3,Waste Recycled %,90.0,%,FY2023-24,MEDIUM,P6 Q4,Paper recycling focus
PUNJAB NATIONAL BANK,5.4,Plastic Waste,4.5,MT,FY2023-24,HIGH,P6 Q4,Office plastic EPR
PUNJAB NATIONAL BANK,5.5,E-Waste,1480.0,MT,FY2023-24,HIGH,Sustainability Report,Extensive IT hardware decommission across branches
PVR INOX LIMITED,2.3,Water Recycling %,15.0,%,FY2023-24,HIGH,Sustainability Disclosure,Recycled in large multiplex units for flushing
PVR INOX LIMITED,2.5,Water Discharge,12450.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated multiplex effluent discharge
PVR INOX LIMITED,5.3,Waste Recycled %,65.0,%,FY2023-24,HIGH,P6 Q4,F&B waste and packaging recycling focus
PVR INOX LIMITED,5.4,Plastic Waste,1450.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for theater-retail packaging
PVR INOX LIMITED,5.5,E-Waste,4.2,MT,FY2023-24,HIGH,P6 Q4,Projector and office electronics
Page Industries Limited,2.3,Water Recycling %,82.0,%,FY2023-24,HIGH,Sustainability Report,ZLD implementation at textile processing units (Jockey)
Page Industries Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Page Industries Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Fabric scrap recycling for secondary products
Page Industries Limited,5.4,Plastic Waste,412.0,MT,FY2023-24,HIGH,P6 Q4,EPR for garment packaging plastic
Page Industries Limited,5.5,E-Waste,5.8,MT,FY2023-24,HIGH,P6 Q4,Office electronic disposal
Persistent Systems Limited,2.3,Water Recycling %,38.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at IT campuses
Persistent Systems Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero liquid discharge via internal reuse
Persistent Systems Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,100% paper and IT recycling focus
Persistent Systems Limited,5.4,Plastic Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic EPR
Persistent Systems Limited,5.5,E-Waste,148.0,MT,FY2023-24,HIGH,Sustainability Report,Significant IT asset decommission via vendors
Petronet LNG Limited,2.3,Water Recycling %,14.5,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in regasification terminals
Petronet LNG Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Near-zero discharge; recycled internally
Petronet LNG Limited,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Metal and industrial scrap recycling focus
Petronet LNG Limited,5.4,Plastic Waste,12.4,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging credits
Petronet LNG Limited,5.5,E-Waste,2.8,MT,FY2023-24,HIGH,P6 Q4,Industrial and IT electronics
Pfizer Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD at active manufacturing sites
Pfizer Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Pfizer Limited,5.3,Waste Recycled %,84.0,%,FY2023-24,HIGH,P6 Q4,3R implementation in production facilities
Pfizer Limited,5.4,Plastic Waste,14.2,MT,FY2023-24,HIGH,P6 Q4,EPR for pharma packaging compliance
Pfizer Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Authorized e-waste recyclers
Pidilite Industries Limited,2.3,Water Recycling %,22.4,%,FY2023-24,HIGH,Sustainability Report,Water recovery in adhesive and chemical units
Pidilite Industries Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major sites
Pidilite Industries Limited,5.3,Waste Recycled %,78.0,%,FY2023-24,HIGH,BRSR P6 Q4,Solvent recovery and sludge co-processing
Pidilite Industries Limited,5.4,Plastic Waste,42500.0,MT,FY2023-24,HIGH,Sustainability Report,Massive EPR program for adhesive packaging
Pidilite Industries Limited,5.5,E-Waste,11.2,MT,FY2023-24,HIGH,P6 Q4,Authorized IT asset recyclers
Piramal Enterprises Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office footprint
Piramal Enterprises Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Public sewer discharge
Piramal Enterprises Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,MEDIUM,P6 Q4,Paper waste management focus
Piramal Enterprises Limited,5.4,Plastic Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Minimal footprint
Piramal Enterprises Limited,5.5,E-Waste,24.5,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal via vendors
Piramal Pharma Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD at major manufacturing units
Piramal Pharma Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Piramal Pharma Limited,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Solvent and hazardous waste recovery focus
Piramal Pharma Limited,5.4,Plastic Waste,185.0,MT,FY2023-24,HIGH,P6 Q4,EPR credits for pharma packaging
Piramal Pharma Limited,5.5,E-Waste,4.2,MT,FY2023-24,HIGH,P6 Q4,IT hardware and lab electronics disposal
Polycab India Limited,2.3,Water Recycling %,18.2,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for cooling in cable extrusion lines
Polycab India Limited,2.5,Water Discharge,4500.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
Polycab India Limited,5.4,Plastic Waste,4150.0,MT,FY2023-24,HIGH,Sustainability Report,Extensive EPR for cable spool and packaging plastic
Polycab India Limited,5.5,E-Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,End-of-life IT and manufacturing electronics
Poonawalla Fincorp Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office water usage
Poonawalla Fincorp Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal sewer discharge
Poonawalla Fincorp Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,MEDIUM,P6 Q4,Paper waste management focus
Poonawalla Fincorp Limited,5.4,Plastic Waste,0.8,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic EPR
Poonawalla Fincorp Limited,5.5,E-Waste,24.5,MT,FY2023-24,HIGH,P6 Q4,IT asset decommissioning via vendors
Power Finance Corporation Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services (NBFC)
Power Finance Corporation Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Negligible discharge; office only
Power Finance Corporation Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,100% paper recycling via specialized agencies
Power Finance Corporation Limited,5.4,Plastic Waste,0.2,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic
Power Finance Corporation Limited,5.5,E-Waste,12.4,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal
Power Grid Corporation of India Limited,2.3,Water Recycling %,12.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at substations and townships
Power Grid Corporation of India Limited,2.5,Water Discharge,412000.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated domestic sewage from massive township network
Power Grid Corporation of India Limited,5.3,Waste Recycled %,88.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and transformer oil recycling focus
Power Grid Corporation of India Limited,5.4,Plastic Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,Industrial packaging EPR
Power Grid Corporation of India Limited,5.5,E-Waste,412.0,MT,FY2023-24,HIGH,Sustainability Report,High e-waste from grid automation and IT hardware
Power Mech Projects Limited,2.3,Water Recycling %,5.0,%,FY2023-24,MEDIUM,Sustainability Disclosure,Minimal recycling at project site offices
Power Mech Projects Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Construction site run-off
Power Mech Projects Limited,5.3,Waste Recycled %,45.0,%,FY2023-24,MEDIUM,P6 Q4,Metal scrap recycling focus
Power Mech Projects Limited,5.4,Plastic Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Project packaging EPR
Power Mech Projects Limited,5.5,E-Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Office electronic disposal
Praj Industries Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD implementation at all manufacturing units
Praj Industries Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Praj Industries Limited,5.3,Waste Recycled %,86.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and manufacturing waste recycling
Praj Industries Limited,5.4,Plastic Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging
Praj Industries Limited,5.5,E-Waste,2.8,MT,FY2023-24,HIGH,P6 Q4,IT and production electronics
Prestige Estates Projects Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,Sustainability Report,100% STP treated water recycled in all projects
Prestige Estates Projects Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero liquid discharge via internal reuse
Prestige Estates Projects Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Construction and debris waste recycling focus
Prestige Estates Projects Limited,5.4,Plastic Waste,124.0,MT,FY2023-24,HIGH,P6 Q4,EPR for property management plastic
Prestige Estates Projects Limited,5.5,E-Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,IT and facility electronics disposal
Prism Johnson Limited,2.3,Water Recycling %,14.8,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery from wastewater treatment plants
Prism Johnson Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at integrated units
Prism Johnson Limited,5.3,Waste Recycled %,99.5,%,FY2023-24,HIGH,P6 Q4,Circular model; high co-processing of waste in kilns
Prism Johnson Limited,5.4,Plastic Waste,8450.0,MT,FY2023-24,HIGH,Sustainability Report,Plastic Negative; collections via EPR credits
